username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;;;;
momluvshilary;16/10/2017 15:42;0;3;Yes!!! #CoreyFeldman - first thought - #himtoo;;;#CoreyFeldman #himtoo;9,19922E+17;https://twitter.com/momluvshilary/status/919921553311088644;;;;;
JoramRoubique;16/10/2017 14:51;0;1;I was sexually assaulted by a woman in New Orleans. #MeToo #HimToo;;;#MeToo #HimToo;9,19909E+17;https://twitter.com/JoramRoubique/status/919908677473116160;;;;;
lavon_lyne;16/10/2017 14:48;0;0;#himtoo;;;#himtoo;9,19908E+17;https://twitter.com/lavon_lyne/status/919908013175164928;;;;;
EverSinceNYork_;16/10/2017 13:41;0;0;"9yo. Beach. Kid was cornered by preteens, left naked, made fun of and called fa**t"" #himtoo , not #MeToo in this case, but still a victim""";;;#himtoo #MeToo;9,19891E+17;https://twitter.com/EverSinceNYork_/status/919890919243091968;;;;;
KieranEleison;16/10/2017 13:39;0;0;@DocThompsonShow Wow - Cubby sexually harassing cheerleaders... sad. #himtoo #WhatILearnedToday @KAL79;;@DocThompsonShow @KAL79;#himtoo #WhatILearnedToday;9,19891E+17;https://twitter.com/KieranEleison/status/919890513171501059;;;;;
Cunobaros;16/10/2017 13:37;0;2;Also: I've been #HimToo . I thought I was bantering, joking around. I wasn't. What I did was sexual harassment. https:// twitter.com/Cunobaros/stat us/919881862369173504 …;;;#HimToo;9,1989E+17;https://twitter.com/Cunobaros/status/919889956784492545;;;;;
lavon_lyne;16/10/2017 13:28;0;0;and #himtoo;;;#himtoo;9,19888E+17;https://twitter.com/lavon_lyne/status/919887705160462336;;;;;
lavon_lyne;16/10/2017 13:24;0;0;hollywood elite #himtoo http://www. itv.com/news/2017-10-1 4/hollywood-elite-hold-emergency-meeting-over-weinstein-future-in-oscars-academy/ …;;;#himtoo;9,19887E+17;https://twitter.com/lavon_lyne/status/919886764499722240;;;;;
RainforestMoon;16/10/2017 11:55;0;0;I'm uneasy about the #MeToo hashtag...It's kinda victimizing. To show how big the problem is, a better tag might be #HimToo;;;#MeToo #HimToo;9,19864E+17;https://twitter.com/RainforestMoon/status/919864338281828352;;;;;
VexxedRage;16/10/2017 11:46;0;1;He's such a nice guy. We've been friends forever. Look at him/her/them how could he control himself? She must have wanted it. #HimToo;;;#HimToo;9,19862E+17;https://twitter.com/VexxedRage/status/919862162373390337;;;;;
andeomedia;16/10/2017 11:44;0;0;#MeToo 13 years old, her little son has to deal with a mom who dresses up as a whore #himtoo;;;#MeToo #himtoo;9,19862E+17;https://twitter.com/andeomedia/status/919861521513156608;;;;;
andeomedia;16/10/2017 11:42;0;0;@em_debruyne Means something that happens with consent is 100% ok. Watch out when someone says yes #HimToo;;@em_debruyne;#HimToo;9,19861E+17;https://twitter.com/andeomedia/status/919861187889659904;;;;;
sugarfuzz;16/10/2017 11:17;0;2;"We need #MeToo to turn into #HimToo to expose more predators in our society! Speak up ladies! We are with you!"" HimToo would be a better hashtag. #sexwork""";;;#MeToo #HimToo #sexwork;9,19855E+17;https://twitter.com/sugarfuzz/status/919854755723149312;;;;;
samstennis189;16/10/2017 10:17;3;7;We need #MeToo to turn into #HimToo to expose more predators in our society! Speak up ladies! We are with you!;;;#MeToo #HimToo;9,1984E+17;https://twitter.com/samstennis189/status/919839639485083649;;;;;
Xico452;16/10/2017 09:03;0;3;When my brother goes undiagnosed for 15 years because of a similar belief #Himtoo;;;#Himtoo;9,19821E+17;https://twitter.com/Xico452/status/919821187806408705;;;;;
sundaephilly;16/10/2017 08:32;0;0;As a man in my industry : #hertoo / #himtoo . My ignoring;;;#hertoo #himtoo;9,19813E+17;https://twitter.com/sundaephilly/status/919813244705017856;;;;;
SaraPezResists;16/10/2017 07:44;1;1;When we say #MeToo plz remember those we've lost #HerToo (& #HimToo ) bc that reminder just might saves lives if u #DontStaySilent #Resist pic.twitter.com/mr8x9osaRy;;;#MeToo #HerToo #HimToo #DontStaySilent #Resist;9,19801E+17;https://twitter.com/SaraPezResists/status/919801210999398400;;;;;
kayewhitehead;16/10/2017 07:29;3;9;#MeToo AND #HimToo to sexual harassment & assault AND #HerToo to racism & discrimination (cuz feeling violated is an intersectional exp.);;;#MeToo #HimToo #HerToo;9,19797E+17;https://twitter.com/kayewhitehead/status/919797436876558336;;;;;
kayewhitehead;16/10/2017 07:25;1;2;#MeToo AND #HimToo ...to sexual harassment and assault and inappropriate touching and close talking and dog... http:// fb.me/2bPHBkCoB;;;#MeToo #HimToo;9,19797E+17;https://twitter.com/kayewhitehead/status/919796513680887808;;;;;
LinaLecaro;16/10/2017 07:23;0;0;This won't happen. But if it did. Wow. #himtoo http:// fb.me/zkXzdFAy;;;#himtoo;9,19796E+17;https://twitter.com/LinaLecaro/status/919796021059903489;;;;;
mojofearless;16/10/2017 07:21;0;0;#MeToo . And #HerToo . And him? #HimToo , but he probably won't tell you that. Hell, it's probably easier to account for the never-raped folks.;;;#MeToo #HerToo #HimToo;9,19795E+17;https://twitter.com/mojofearless/status/919795434771464192;;;;;
MarnieMcKim;16/10/2017 06:30;0;0;It does. You're just as significant as we are. #HimToo #MeToo https:// twitter.com/jmunozactor/st atus/919668916598837249 …;;;#HimToo #MeToo;9,19783E+17;https://twitter.com/MarnieMcKim/status/919782611043491840;;;;;
voxleftist;16/10/2017 05:58;0;0;@realDonaldTrump #himtoo #MeToo @FoxNews https:// twitter.com/thehill/status /919772658669096960 …;;@realDonaldTrump @FoxNews;#himtoo #MeToo;9,19775E+17;https://twitter.com/voxleftist/status/919774509917356033;;;;;
AllysaJaydenxox;16/10/2017 05:34;0;4;For the boy I once loved who was just like me, may you RIP my friend #Metoo #Himtoo https:// twitter.com/AllysaJaydenxo x/status/919762820455157762 …;;;#Metoo #Himtoo;9,19768E+17;https://twitter.com/AllysaJaydenxox/status/919768438305902592;;;;;
KatelinHansen7;16/10/2017 05:00;1;8;I'm sorry you're amazed that so many women in your life are saying #MeToo . I'll be impressed when the campaign addresses #HimToo .;;;#MeToo #HimToo;9,1976E+17;https://twitter.com/KatelinHansen7/status/919759847402426370;;;;;
kygen;16/10/2017 04:58;0;0;#HimToo ? https:// twitter.com/Brasilmagic/st atus/919759055232651264 …;;;#HimToo;9,1976E+17;https://twitter.com/kygen/status/919759519135215616;;;;;
kygen;16/10/2017 04:56;0;1;#HimToo https:// twitter.com/donald_j_putin /status/919756711191302144 …;;;#HimToo;9,19759E+17;https://twitter.com/kygen/status/919758957174050818;;;;;
JFKramarz;16/10/2017 04:01;0;0;@TrentonDiocese STILL keeps Donovan's name on a school! #MeToo #himtoo #dad #donovangriffins pic.twitter.com/2JG13JfpAL;;@TrentonDiocese;#MeToo #himtoo #dad #donovangriffins;9,19745E+17;https://twitter.com/JFKramarz/status/919745086912716806;;;;;
Foolbunny;16/10/2017 03:34;0;1;As a teen, I forced a guy friend into sex. #HimToo;;;#HimToo;9,19738E+17;https://twitter.com/Foolbunny/status/919738204357398529;;;;;
QwanZone;16/10/2017 03:08;0;0;#HimToo https:// twitter.com/60Minutes/stat us/919720530449764357 …;;;#HimToo;9,19732E+17;https://twitter.com/QwanZone/status/919731684228194304;;;;;
rollinwithrush;16/10/2017 00:24;0;0;#Dope pic of my oldest and his family! #ProudDad #ImTalkingAboutMe #HimToo #JacksonFamily … https://www. instagram.com/p/BaSQqJDgPuR/;;;#Dope #ProudDad #ImTalkingAboutMe #HimToo #JacksonFamily;9,1969E+17;https://twitter.com/rollinwithrush/status/919690475337949184;;;;;
shenanijen;15/10/2017 23:25;3;13;Sexual harassment and assault are not limited to cis gender women. #metoo #hertoo #himtoo #themtoo;;;#metoo #hertoo #himtoo #themtoo;9,19676E+17;https://twitter.com/shenanijen/status/919675564402855936;;;;;
jfarrimond;08/10/2017 01:34;0;1;Cheers! #oldfashion #mylove #himtoo @Livery https://www. instagram.com/p/BZ9yWRGHrOu3 hK0ECKzLmK-3RLX1P1nCXiyI2Y0/ …;;@Livery;#oldfashion #mylove #himtoo;9,16809E+17;https://twitter.com/jfarrimond/status/916809057989726208;;;;;
FalcoCalrissian;25/09/2017 03:48;0;0;#himtoo;;;#himtoo;9,12132E+17;https://twitter.com/FalcoCalrissian/status/912131678960803840;;;;;
IrishSQL;18/09/2017 12:46;0;0;And he's kind of manspreading too. #HimToo;;;#HimToo;9,0973E+17;https://twitter.com/IrishSQL/status/909730388234424320;;;;;
SunflowerSoul71;13/09/2017 21:31;0;0;LOL #LockHimUp #LockHimUp and #HimToo https://www. youtube.com/watch?v=WeBdI0 ciLQk …;;;#LockHimUp #LockHimUp #HimToo;9,0805E+17;https://twitter.com/SunflowerSoul71/status/908050490981744641;;;;;
john_jjsjr;02/09/2017 19:48;0;0;@JPF01990 Don't mess with Iron Man, Amy. Of course, behind the suit, was an actor struggling with addiction issues... #HimToo;;@JPF01990;#HimToo;9,04038E+17;https://twitter.com/john_jjsjr/status/904038274511097857;;;;;
YayTortuga;01/09/2017 18:36;0;1;He didn't win them all? #BooMauer #HimToo https:// twitter.com/wintwins/statu s/903657584284094464 …;;;#BooMauer #HimToo;9,03658E+17;https://twitter.com/YayTortuga/status/903657892846469120;;;;;
DHobbs28;20/08/2017 02:30;0;0;@WWEGraves having a TV entrance and that pop legit got me misty eyed. #NXTTAKEOVER #himtoo;;@WWEGraves;#NXTTAKEOVER #himtoo;8,99066E+17;https://twitter.com/DHobbs28/status/899066138663030786;;;;;
mccoym03;18/08/2017 15:40;0;0;#HimToo - #MLB purist fan https:// twitter.com/thecomeback/st atus/898537995350888449 …;;;#HimToo #MLB;8,9854E+17;https://twitter.com/mccoym03/status/898540152741613574;;;;;
RobinBrandon75;31/07/2017 21:20;0;0;Witness below, those that would destroy EVERYTHING good about America to satisfy their own, personal greed. #LockHerUp #Himtoo https:// twitter.com/RealJamesWoods /status/891874014578315264 …;;;#LockHerUp #Himtoo;8,92103E+17;https://twitter.com/RobinBrandon75/status/892102798074159105;;;;;
raandaLovee;30/07/2017 09:58;0;0;"Just up at 4 am watching Lord of the Rings:The Two Towers while my husband is knocked beside me. #blessed #inlove #withthismovie (; #himtoo";;;#blessed #inlove #withthismovie #himtoo;8,91569E+17;https://twitter.com/raandaLovee/status/891568619502673920;;;;;
JyTaco;26/07/2017 06:31;0;0;#HimToo;;;#HimToo;8,90067E+17;https://twitter.com/JyTaco/status/890067067550003201;;;;;
JenMcB;23/07/2017 12:14;0;4;Why are we so hard on Bernard Tomic? Sounds like he had no say over his adolescence - we are a product of our parents. I am bitter #HimToo;;;#HimToo;8,89066E+17;https://twitter.com/JenMcB/status/889066064553721856;;;;;
spntrufan;16/07/2017 09:19;0;1;#himtoo https:// twitter.com/LeviathanSass/ status/886481693162471424 …;;;#himtoo;8,86485E+17;https://twitter.com/spntrufan/status/886485431105327104;;;;;
CovfefeJefe;13/07/2017 06:34;0;0;Wow, @realDonaldTrump , not only did your daddy hate you, but it looks like your son does too! #HisEMails ! #LockHimUp #HimToo ! #Losers #Bigly;;@realDonaldTrump;#HisEMails #LockHimUp #HimToo #Losers #Bigly;8,85357E+17;https://twitter.com/CovfefeJefe/status/885356709040054274;;;;;
ELGINDOTCOM;13/06/2017 05:38;0;0;#himtoo;;;#himtoo;8,74471E+17;https://twitter.com/ELGINDOTCOM/status/874470977148788736;;;;;
myria101;10/06/2017 21:23;0;0;Sweet babies. #chihuahua #himtoo https://www. instagram.com/p/BVK7ARLg9CJR 53wYtbUWzVZJoIdI1DOb8k1KII0/ …;;;#chihuahua #himtoo;8,73622E+17;https://twitter.com/myria101/status/873621674201055232;;;;;
ELITEdncstudios;08/06/2017 18:28;0;0;This... #color #drawnewlines #elitedancestudios #beautuful #she #us #you #himtoo #colorwithlove … https://www. instagram.com/p/BVFdZHgACyv/;;;#color #drawnewlines #elitedancestudios #beautuful #she #us #you #himtoo #colorwithlove;8,72853E+17;https://twitter.com/ELITEdncstudios/status/872852868776251392;;;;;
gnickodonnell;13/05/2017 18:53;0;0;I'm delighted that the cyber attack is, in Hunt's view, so trivial that he doesn't feel he needs to get invovled. #anothergalaxy #himtoo https:// twitter.com/thepileus/stat us/863388372680790025 …;;;#anothergalaxy #himtoo;8,63437E+17;https://twitter.com/gnickodonnell/status/863436930871992320;;;;;
CHJenkins;12/05/2017 01:49;0;0;Hillary Clinton Lobbied Bangladesh PM on Behalf of Clinton Foundation Donor http:// ln.is/observer.com/2 017/05/LgOuk … #LockHerUp #HimToo;;;#LockHerUp #HimToo;8,62817E+17;https://twitter.com/CHJenkins/status/862817023151284224;;;;;
stacksandranges;11/05/2017 23:49;0;1;Yeah, I am one of the 8 million Canadians providing care in some capacity for aging parents. Thank heavens for my brother. #himtoo;;;#himtoo;8,62787E+17;https://twitter.com/stacksandranges/status/862786667152891904;;;;;
Ladia_Yates;11/05/2017 18:43;0;1;That day, I thought I could dance (full video link in bio) #queenofjookin #ADEJUNE24 #himtoo … https://www. instagram.com/p/BT7_avQjOCH/;;;#queenofjookin #ADEJUNE24 #himtoo;8,6271E+17;https://twitter.com/Ladia_Yates/status/862709786810494977;;;;;
Kodie2038Donna;10/05/2017 06:27;0;1;You got that right! Reason why Obama was in a tizzy trying to force ppl to vote for her. #LockHerUp and #HimToo;;;#LockHerUp #HimToo;8,62162E+17;https://twitter.com/Kodie2038Donna/status/862162097303695362;;;;;
hoyagrizzag;10/05/2017 00:10;0;3;Yes, #Comey has been plugging the drain for too long. #lockherup #himtoo #draintheswamp;;;#Comey #lockherup #himtoo #draintheswamp;8,62067E+17;https://twitter.com/hoyagrizzag/status/862067377697050624;;;;;
F3_Zima;08/05/2017 22:16;0;4;#himtoo;;;#himtoo;8,61676E+17;https://twitter.com/F3_Zima/status/861676247113490435;;;;;
buddy_dek;04/05/2017 19:38;1;0;Sen. Chuck Grassley plays defense for Trump, but has his own weird Russian connection #HimToo http://www. palmerreport.com/opinion/senato r-chuck-grassley-plays-defense-for-trump-but-has-his-own-weird-russian-connection/2581/ … via @PalmerReport;;@PalmerReport;#HimToo;8,60187E+17;https://twitter.com/buddy_dek/status/860186785955160065;;;;;
dddala;24/04/2017 00:18;0;1;Trump Pal Sean Hannity Accused Of Sexual Harassment As Fox News Scandal Grows via @politicususa http://www. politicususa.com/2017/04/23/tru mp-pal-sean-hannity-accused-sexual-harassment-fox-news-scandal-grows.html … #HimToo ?;;@politicususa;#HimToo;8,56271E+17;https://twitter.com/dddala/status/856270965549842432;;;;;
Alllwftopic;23/04/2017 21:50;0;0;#HimToo https:// twitter.com/UnmitigatedGau l/status/856218388473012225 …;;;#HimToo;8,56234E+17;https://twitter.com/Alllwftopic/status/856233849990270976;;;;;
DenisenVerdant;22/04/2017 04:04;0;0;#FACTS #allofem #himtoo #peachlife #2017 #testimony https://www. instagram.com/p/BTK5IFGja5s/;;;#FACTS #allofem #himtoo #peachlife #2017 #testimony;8,55603E+17;https://twitter.com/DenisenVerdant/status/855603145703120896;;;;;
Sir_Gr8ness_83;16/04/2017 04:39;0;0;#himtoo https://www. instagram.com/p/BS7gZ5hhBvFU 45K23jwTJ0piQFFks3RrNWvSXo0/ …;;;#himtoo;8,53438E+17;https://twitter.com/Sir_Gr8ness_83/status/853437718667313155;;;;;
RealFPJr;14/04/2017 03:46;1;7;LA divorce rate be big, Pachuco! They want you to make sure she's the one ... #himtoo;;;#himtoo;8,52699E+17;https://twitter.com/RealFPJr/status/852699427055824896;;;;;
4Reagan;04/04/2017 13:55;1;2;Barack Obama's Minion, Susan Rice is lying Scum. #LockHerUp #HimToo ! pic.twitter.com/gncOVQLQrl;;;#LockHerUp #HimToo;8,49229E+17;https://twitter.com/4Reagan/status/849228986861408257;;;;;
SportyGardener;04/04/2017 00:40;0;0;News described him as unpredictable, vain and vindictive with an expanding nuclear arsenal. Thought @NBCNightlyNews meant Trump. #himtoo;;@NBCNightlyNews;#himtoo;8,49029E+17;https://twitter.com/SportyGardener/status/849028779519483904;;;;;
Vote4Life2016;03/04/2017 14:52;0;0;And didn't #RapistBill get $500,000 for a speech from the Russians? Influence peddling thru Clinton Foundation. #LockHerUp #HimToo https:// twitter.com/goldstarmomtx5 5/status/848857736339230721 …;;;#RapistBill #LockHerUp #HimToo;8,48881E+17;https://twitter.com/Vote4Life2016/status/848880918735585281;;;;;
tonirusse;29/03/2017 11:03;0;0;#LockHerUp #HimToo http:// fb.me/8xpMVZlXI;;;#LockHerUp #HimToo;8,47011E+17;https://twitter.com/tonirusse/status/847011272344395777;;;;;
donlee77076269;25/03/2017 02:22;0;0;Democrats using diversionary tactics to delay the inevitable. The attention is coming back onto them and their failures #LockHerUp #HimToo;;;#LockHerUp #HimToo;8,45446E+17;https://twitter.com/donlee77076269/status/845445709885140994;;;;;
CMAwards;09/03/2017 00:59;0;1;Well Played! #HimToo;;;#HimToo;8,39627E+17;https://twitter.com/CMAwards/status/839626773432254465;;;;;
WillPinkston;28/02/2017 04:18;0;1;Yes. #himtoo #ravigrupta;;;#himtoo #ravigrupta;8,36415E+17;https://twitter.com/WillPinkston/status/836415212332937216;;;;;
PBGDAISYGIRL;10/02/2017 16:10;0;0;#himtoo;;;#himtoo;8,30071E+17;https://twitter.com/PBGDAISYGIRL/status/830071389768077312;;;;;
SpenceGouldtho;26/01/2017 03:07;0;0;My boy posted a pic smiling like a porchmonkey next to the 45th. #ijudgedhim . Saw another Blk Man proudly wearing a Trump 2016 cap. #himtoo;;;#ijudgedhim #himtoo;8,24438E+17;https://twitter.com/SpenceGouldtho/status/824438469888012288;;;;;
Claybird133;23/01/2017 05:02;0;0;Lock him up. #himtoo https:// twitter.com/rvawonk/status /823367167781572609 …;;;#himtoo;8,2338E+17;https://twitter.com/Claybird133/status/823380317041991681;;;;;
DamianVanore23;16/01/2017 22:36;1;1;Don't You Hate When You Look Back, See Someone, Look Back Again And Then They're Gone Like The Matrix #HimToo pic.twitter.com/YCQC5I76sc;;;#HimToo;8,21109E+17;https://twitter.com/DamianVanore23/status/821108968491610112;;;;;
daBull21171;10/01/2017 03:29;0;0;.... #himtoo . pic.twitter.com/A9Lee8n0np;;;#himtoo;8,18646E+17;https://twitter.com/daBull21171/status/818645883273277442;;;;;
billiethakid;05/01/2017 13:59;0;0;"Mood... #missingmommy #himtoo and it ain't easy to walk away when a man loves somebody""- Lenny https://www. instagram.com/p/BO4jEdpAdwu/""";;;#missingmommy #himtoo;8,16993E+17;https://twitter.com/billiethakid/status/816992569095757824;;;;;
superguts;03/01/2017 18:12;0;0;. @SpeakerRyan ? #LockHimUp @SenateMajLdr ? #HimToo . cc @realDonaldTrump ◄ Lock Him Up First. & get UN arrest warrant4 #Putin @TheDemocrats;;@SpeakerRyan @SenateMajLdr @realDonaldTrump @TheDemocrats;#LockHimUp #HimToo #Putin;8,16331E+17;https://twitter.com/superguts/status/816331387150024704;;;;;
Live_In_Concert;03/01/2017 07:19;0;0;#HimToo https:// twitter.com/teijiMack/stat us/816166927236206592 …;;;#HimToo;8,16167E+17;https://twitter.com/Live_In_Concert/status/816167046413217792;;;;;
MuckellWendy;01/01/2017 03:42;0;0;#mylove #himtoo joseph23benedict https://www. instagram.com/p/BOtJRfWB1I8/;;;#mylove #himtoo;8,15388E+17;https://twitter.com/MuckellWendy/status/815387735481430018;;;;;
